userId;Aventura;Fantas¡a;Animaci¢n;Drama;Terror;Acción;Comedia;Historica;Oeste;Suspense;Crimen;Documental;Ciencia ficción;Misterio;Musical;Romance;Familiar;Guerra;Extranjera;TV
507;6.0;4.0;0.0;4.0;1.0;5.0;2.0;0.0;0.0;7.0;2.0;0.0;3.0;5.0;0.0;1.0;2.0;0.0;0.0;0.0
508;2.0;3.0;0.0;13.0;2.0;3.0;4.0;0.0;1.0;4.0;3.0;0.0;4.0;1.0;0.0;4.0;1.0;0.0;0.0;0.0
509;36.0;25.0;5.0;131.0;24.0;54.0;70.0;7.0;5.0;74.0;50.0;5.0;33.0;29.0;12.0;51.0;12.0;6.0;0.0;1.0
510;8.0;4.0;2.0;24.0;3.0;11.0;13.0;2.0;2.0;15.0;12.0;1.0;4.0;6.0;0.0;8.0;4.0;0.0;0.0;0.0
511;3.0;1.0;0.0;8.0;0.0;6.0;1.0;0.0;1.0;6.0;4.0;0.0;4.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
512;0.0;1.0;0.0;2.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
513;0.0;0.0;0.0;7.0;0.0;2.0;3.0;0.0;0.0;4.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
514;16.0;9.0;4.0;63.0;10.0;25.0;26.0;2.0;1.0;45.0;33.0;2.0;15.0;19.0;6.0;15.0;8.0;4.0;0.0;0.0
515;1.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
516;7.0;3.0;1.0;24.0;4.0;12.0;10.0;0.0;0.0;16.0;12.0;1.0;6.0;6.0;2.0;6.0;4.0;1.0;0.0;0.0
517;7.0;1.0;0.0;11.0;4.0;3.0;2.0;0.0;0.0;6.0;3.0;0.0;6.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0
518;41.0;24.0;8.0;100.0;19.0;58.0;56.0;9.0;0.0;74.0;26.0;3.0;39.0;22.0;7.0;37.0;15.0;6.0;0.0;0.0
519;4.0;1.0;1.0;15.0;3.0;12.0;10.0;0.0;2.0;8.0;5.0;0.0;6.0;3.0;2.0;5.0;0.0;1.0;1.0;0.0
520;4.0;1.0;1.0;17.0;2.0;8.0;8.0;1.0;1.0;14.0;11.0;3.0;5.0;3.0;4.0;3.0;0.0;0.0;0.0;0.0
521;1.0;1.0;0.0;11.0;0.0;5.0;5.0;0.0;1.0;7.0;2.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0
522;10.0;3.0;0.0;16.0;2.0;10.0;7.0;2.0;0.0;10.0;8.0;1.0;4.0;2.0;1.0;3.0;4.0;1.0;0.0;0.0
523;4.0;2.0;1.0;12.0;2.0;5.0;4.0;0.0;1.0;8.0;5.0;0.0;2.0;3.0;2.0;2.0;2.0;0.0;0.0;0.0
524;1.0;1.0;0.0;4.0;0.0;2.0;4.0;0.0;0.0;5.0;2.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0
525;4.0;1.0;0.0;22.0;1.0;8.0;5.0;2.0;1.0;9.0;8.0;1.0;3.0;5.0;2.0;8.0;2.0;2.0;0.0;0.0
526;1.0;0.0;0.0;2.0;0.0;1.0;3.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
527;6.0;3.0;1.0;23.0;1.0;7.0;10.0;1.0;1.0;12.0;6.0;1.0;4.0;6.0;3.0;9.0;3.0;0.0;0.0;0.0
528;6.0;3.0;1.0;17.0;2.0;8.0;8.0;1.0;1.0;7.0;3.0;1.0;4.0;2.0;1.0;5.0;2.0;0.0;0.0;0.0
529;19.0;12.0;4.0;61.0;13.0;22.0;45.0;3.0;4.0;29.0;21.0;4.0;12.0;17.0;2.0;22.0;9.0;4.0;2.0;0.0
530;3.0;2.0;0.0;10.0;4.0;7.0;7.0;1.0;0.0;8.0;2.0;0.0;4.0;4.0;1.0;5.0;0.0;0.0;0.0;0.0
531;2.0;3.0;2.0;14.0;3.0;6.0;7.0;0.0;2.0;7.0;6.0;0.0;2.0;2.0;1.0;2.0;4.0;1.0;0.0;0.0
532;0.0;1.0;0.0;4.0;1.0;2.0;5.0;0.0;1.0;2.0;3.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0
533;9.0;5.0;2.0;29.0;4.0;8.0;15.0;0.0;1.0;10.0;9.0;1.0;5.0;5.0;3.0;9.0;5.0;2.0;0.0;0.0
534;16.0;7.0;0.0;44.0;6.0;24.0;23.0;1.0;1.0;33.0;24.0;4.0;16.0;17.0;4.0;18.0;5.0;2.0;0.0;0.0
535;6.0;2.0;0.0;11.0;0.0;3.0;1.0;0.0;1.0;5.0;1.0;1.0;5.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0
536;6.0;3.0;0.0;21.0;0.0;9.0;7.0;0.0;1.0;16.0;9.0;1.0;8.0;5.0;1.0;7.0;4.0;1.0;0.0;0.0
537;15.0;10.0;4.0;54.0;11.0;24.0;24.0;2.0;1.0;33.0;23.0;2.0;14.0;12.0;4.0;21.0;7.0;3.0;0.0;0.0
538;3.0;0.0;0.0;9.0;1.0;5.0;3.0;0.0;0.0;5.0;5.0;0.0;4.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0
539;1.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;4.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
540;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
541;1.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
542;3.0;0.0;0.0;5.0;2.0;2.0;4.0;0.0;0.0;4.0;4.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0
543;4.0;3.0;0.0;5.0;4.0;4.0;4.0;0.0;0.0;5.0;2.0;0.0;3.0;4.0;1.0;0.0;1.0;1.0;0.0;0.0
544;3.0;3.0;0.0;17.0;1.0;6.0;15.0;0.0;1.0;7.0;8.0;2.0;2.0;4.0;2.0;5.0;0.0;1.0;1.0;0.0
545;5.0;3.0;2.0;16.0;2.0;6.0;9.0;2.0;1.0;7.0;8.0;0.0;2.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0
546;0.0;0.0;0.0;6.0;2.0;0.0;4.0;1.0;0.0;4.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
547;52.0;26.0;10.0;200.0;41.0;88.0;119.0;13.0;14.0;102.0;80.0;14.0;51.0;29.0;17.0;69.0;27.0;10.0;5.0;3.0
548;12.0;6.0;0.0;26.0;2.0;12.0;11.0;0.0;1.0;14.0;10.0;2.0;9.0;7.0;4.0;10.0;3.0;0.0;0.0;0.0
549;2.0;2.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
550;4.0;2.0;0.0;24.0;3.0;8.0;9.0;1.0;0.0;12.0;12.0;0.0;5.0;4.0;2.0;5.0;3.0;0.0;0.0;0.0
551;9.0;4.0;1.0;7.0;0.0;8.0;5.0;2.0;0.0;6.0;1.0;1.0;3.0;2.0;1.0;1.0;4.0;1.0;0.0;0.0
552;4.0;0.0;0.0;9.0;2.0;5.0;4.0;1.0;0.0;3.0;1.0;0.0;5.0;3.0;0.0;2.0;1.0;2.0;0.0;0.0
553;1.0;3.0;0.0;15.0;2.0;3.0;8.0;1.0;1.0;5.0;1.0;2.0;1.0;2.0;3.0;10.0;2.0;0.0;0.0;0.0
554;3.0;3.0;1.0;8.0;2.0;3.0;3.0;0.0;0.0;4.0;3.0;0.0;1.0;2.0;0.0;4.0;0.0;0.0;0.0;0.0
555;7.0;2.0;0.0;12.0;0.0;9.0;8.0;0.0;0.0;6.0;6.0;0.0;3.0;2.0;2.0;6.0;1.0;0.0;0.0;0.0
556;2.0;1.0;0.0;3.0;0.0;1.0;2.0;0.0;0.0;3.0;1.0;1.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
557;1.0;0.0;0.0;6.0;2.0;3.0;4.0;1.0;0.0;3.0;2.0;0.0;2.0;2.0;0.0;3.0;0.0;1.0;0.0;0.0
558;2.0;1.0;3.0;19.0;5.0;8.0;9.0;3.0;1.0;15.0;8.0;1.0;5.0;4.0;2.0;7.0;4.0;1.0;0.0;1.0
559;7.0;8.0;2.0;16.0;5.0;9.0;10.0;1.0;0.0;12.0;8.0;1.0;6.0;3.0;3.0;7.0;4.0;0.0;0.0;0.0
560;1.0;1.0;0.0;12.0;1.0;5.0;7.0;1.0;0.0;10.0;3.0;0.0;3.0;0.0;1.0;4.0;0.0;1.0;0.0;0.0
561;5.0;5.0;1.0;28.0;8.0;9.0;17.0;2.0;2.0;13.0;8.0;2.0;6.0;7.0;3.0;8.0;4.0;1.0;0.0;0.0
562;11.0;3.0;2.0;23.0;3.0;13.0;14.0;0.0;4.0;16.0;8.0;3.0;7.0;9.0;2.0;4.0;3.0;1.0;0.0;0.0
563;3.0;4.0;1.0;11.0;4.0;5.0;10.0;0.0;1.0;4.0;6.0;0.0;3.0;1.0;0.0;5.0;3.0;0.0;1.0;0.0
564;73.0;45.0;11.0;212.0;42.0;86.0;121.0;11.0;8.0;134.0;87.0;10.0;58.0;51.0;14.0;84.0;25.0;12.0;1.0;1.0
565;2.0;0.0;0.0;1.0;0.0;3.0;2.0;0.0;0.0;3.0;3.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
566;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
567;2.0;1.0;0.0;5.0;0.0;3.0;4.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
568;3.0;0.0;0.0;7.0;1.0;2.0;2.0;0.0;0.0;5.0;3.0;1.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
569;4.0;4.0;2.0;13.0;4.0;7.0;9.0;0.0;0.0;9.0;6.0;0.0;4.0;1.0;1.0;7.0;0.0;0.0;0.0;0.0
570;2.0;0.0;0.0;13.0;0.0;6.0;10.0;1.0;1.0;8.0;6.0;1.0;1.0;0.0;3.0;4.0;0.0;2.0;0.0;0.0
571;1.0;1.0;0.0;7.0;1.0;2.0;3.0;0.0;0.0;4.0;1.0;0.0;1.0;1.0;1.0;4.0;0.0;0.0;0.0;0.0
572;1.0;1.0;1.0;6.0;1.0;4.0;3.0;1.0;1.0;8.0;7.0;1.0;1.0;2.0;1.0;3.0;1.0;0.0;1.0;0.0
573;4.0;0.0;0.0;10.0;0.0;4.0;1.0;0.0;0.0;5.0;2.0;0.0;2.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0
574;14.0;4.0;0.0;34.0;8.0;18.0;18.0;5.0;2.0;25.0;17.0;1.0;9.0;7.0;2.0;12.0;4.0;3.0;0.0;0.0
575;16.0;15.0;3.0;72.0;15.0;27.0;40.0;3.0;2.0;48.0;29.0;1.0;15.0;21.0;7.0;30.0;4.0;3.0;0.0;0.0
576;2.0;2.0;0.0;5.0;1.0;4.0;2.0;0.0;0.0;4.0;3.0;0.0;1.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0
577;8.0;5.0;2.0;36.0;3.0;14.0;26.0;3.0;0.0;23.0;15.0;2.0;9.0;7.0;3.0;16.0;5.0;2.0;0.0;0.0
578;0.0;1.0;0.0;9.0;1.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;2.0;0.0;4.0;1.0;0.0;0.0;0.0
579;1.0;0.0;0.0;5.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0
580;37.0;18.0;5.0;107.0;16.0;45.0;47.0;8.0;5.0;62.0;34.0;7.0;28.0;21.0;9.0;33.0;13.0;4.0;4.0;2.0
581;1.0;1.0;0.0;6.0;1.0;3.0;2.0;0.0;0.0;3.0;3.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
582;4.0;5.0;1.0;16.0;4.0;9.0;11.0;1.0;1.0;11.0;7.0;0.0;5.0;7.0;1.0;5.0;1.0;0.0;0.0;0.0
583;0.0;0.0;0.0;4.0;0.0;3.0;2.0;0.0;0.0;5.0;2.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
584;3.0;2.0;1.0;21.0;3.0;11.0;11.0;1.0;1.0;16.0;14.0;2.0;1.0;2.0;1.0;6.0;4.0;0.0;4.0;0.0
585;3.0;6.0;3.0;44.0;9.0;13.0;26.0;5.0;1.0;18.0;12.0;2.0;9.0;8.0;1.0;14.0;4.0;2.0;0.0;0.0
586;1.0;0.0;0.0;7.0;0.0;4.0;2.0;1.0;1.0;6.0;3.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0
587;11.0;13.0;5.0;46.0;13.0;27.0;29.0;5.0;2.0;24.0;14.0;2.0;14.0;4.0;2.0;20.0;6.0;3.0;0.0;0.0
588;3.0;1.0;0.0;12.0;0.0;4.0;2.0;0.0;0.0;4.0;3.0;1.0;4.0;3.0;1.0;1.0;1.0;1.0;0.0;0.0
589;2.0;0.0;0.0;7.0;2.0;2.0;4.0;0.0;0.0;3.0;3.0;1.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0
590;8.0;1.0;0.0;19.0;0.0;5.0;7.0;0.0;1.0;10.0;6.0;1.0;9.0;5.0;2.0;5.0;2.0;1.0;0.0;0.0
591;0.0;3.0;1.0;7.0;1.0;3.0;4.0;1.0;1.0;3.0;2.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0
592;4.0;4.0;1.0;26.0;3.0;7.0;5.0;3.0;0.0;9.0;3.0;1.0;4.0;6.0;2.0;5.0;2.0;3.0;1.0;0.0
593;8.0;4.0;1.0;14.0;1.0;8.0;6.0;0.0;1.0;11.0;6.0;0.0;6.0;2.0;0.0;5.0;3.0;1.0;0.0;0.0
594;3.0;3.0;1.0;8.0;0.0;5.0;4.0;0.0;0.0;4.0;4.0;1.0;3.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0
595;10.0;5.0;2.0;33.0;6.0;17.0;19.0;2.0;2.0;16.0;8.0;1.0;6.0;4.0;2.0;11.0;1.0;0.0;1.0;0.0
596;17.0;8.0;1.0;56.0;10.0;22.0;25.0;3.0;3.0;30.0;20.0;2.0;11.0;10.0;7.0;11.0;8.0;4.0;0.0;3.0
597;8.0;7.0;1.0;36.0;4.0;10.0;18.0;3.0;0.0;17.0;12.0;2.0;5.0;8.0;2.0;14.0;3.0;1.0;0.0;0.0
598;10.0;11.0;2.0;31.0;9.0;20.0;18.0;0.0;0.0;20.0;11.0;0.0;10.0;10.0;3.0;15.0;2.0;1.0;0.0;3.0
599;3.0;0.0;0.0;8.0;6.0;8.0;6.0;1.0;1.0;7.0;4.0;3.0;2.0;2.0;2.0;0.0;1.0;1.0;2.0;0.0
600;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
601;2.0;0.0;0.0;2.0;0.0;2.0;4.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0
602;4.0;2.0;1.0;21.0;5.0;14.0;4.0;1.0;0.0;14.0;9.0;2.0;4.0;4.0;1.0;5.0;1.0;0.0;0.0;0.0
603;4.0;2.0;0.0;16.0;1.0;6.0;5.0;0.0;0.0;8.0;5.0;1.0;1.0;5.0;2.0;5.0;3.0;0.0;0.0;0.0
604;1.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
605;24.0;10.0;6.0;57.0;11.0;28.0;35.0;6.0;2.0;32.0;20.0;1.0;19.0;10.0;2.0;15.0;13.0;5.0;0.0;0.0
606;1.0;1.0;0.0;8.0;1.0;3.0;5.0;2.0;1.0;2.0;3.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
607;18.0;8.0;1.0;63.0;3.0;25.0;27.0;5.0;2.0;42.0;23.0;4.0;14.0;17.0;8.0;15.0;6.0;2.0;0.0;1.0
608;13.0;6.0;2.0;45.0;9.0;21.0;26.0;3.0;2.0;29.0;23.0;0.0;10.0;13.0;4.0;17.0;5.0;4.0;0.0;0.0
609;2.0;1.0;1.0;9.0;5.0;4.0;4.0;2.0;0.0;8.0;2.0;1.0;4.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0
610;0.0;1.0;0.0;5.0;0.0;1.0;2.0;1.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0
611;0.0;0.0;0.0;4.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0
612;2.0;2.0;0.0;8.0;1.0;5.0;2.0;1.0;1.0;4.0;2.0;0.0;2.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0
613;1.0;0.0;0.0;4.0;0.0;2.0;4.0;0.0;1.0;4.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0
614;7.0;5.0;3.0;18.0;4.0;9.0;17.0;3.0;0.0;13.0;5.0;1.0;4.0;4.0;0.0;10.0;3.0;4.0;0.0;0.0
615;3.0;3.0;2.0;15.0;7.0;13.0;8.0;2.0;2.0;13.0;9.0;0.0;11.0;6.0;2.0;4.0;2.0;1.0;1.0;1.0
616;3.0;1.0;0.0;3.0;2.0;2.0;3.0;0.0;0.0;3.0;0.0;0.0;3.0;3.0;0.0;1.0;1.0;1.0;0.0;0.0
617;5.0;2.0;0.0;17.0;1.0;6.0;4.0;3.0;0.0;9.0;4.0;0.0;2.0;2.0;1.0;2.0;2.0;0.0;0.0;0.0
618;2.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;3.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
619;5.0;1.0;0.0;7.0;0.0;3.0;2.0;0.0;1.0;4.0;4.0;0.0;5.0;1.0;0.0;1.0;3.0;0.0;0.0;0.0
620;1.0;1.0;0.0;8.0;3.0;7.0;5.0;1.0;2.0;6.0;4.0;3.0;2.0;2.0;1.0;4.0;0.0;1.0;1.0;0.0
621;6.0;4.0;2.0;11.0;2.0;9.0;14.0;0.0;0.0;10.0;5.0;0.0;3.0;3.0;0.0;6.0;2.0;0.0;0.0;0.0
622;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
623;3.0;2.0;0.0;10.0;3.0;4.0;4.0;2.0;0.0;7.0;6.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0
624;29.0;18.0;7.0;119.0;29.0;45.0;72.0;4.0;6.0;58.0;40.0;8.0;24.0;20.0;12.0;44.0;16.0;7.0;4.0;1.0
625;0.0;0.0;0.0;7.0;0.0;2.0;3.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;1.0;3.0;1.0;0.0;1.0;0.0
626;3.0;3.0;0.0;17.0;7.0;5.0;11.0;1.0;1.0;5.0;2.0;0.0;4.0;3.0;1.0;9.0;2.0;0.0;0.0;0.0
627;7.0;2.0;0.0;27.0;4.0;9.0;17.0;2.0;2.0;15.0;6.0;3.0;9.0;4.0;2.0;5.0;3.0;1.0;0.0;1.0
628;5.0;5.0;0.0;8.0;2.0;4.0;7.0;0.0;0.0;2.0;2.0;1.0;1.0;0.0;2.0;7.0;1.0;0.0;1.0;1.0
629;1.0;2.0;0.0;8.0;2.0;3.0;2.0;0.0;0.0;4.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
630;0.0;0.0;0.0;4.0;0.0;1.0;1.0;1.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
631;1.0;0.0;1.0;7.0;0.0;2.0;1.0;2.0;0.0;5.0;4.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0
632;1.0;0.0;0.0;4.0;1.0;4.0;3.0;0.0;0.0;4.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
633;3.0;2.0;0.0;7.0;4.0;3.0;2.0;0.0;0.0;6.0;3.0;1.0;5.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0
634;0.0;0.0;1.0;3.0;0.0;1.0;3.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0
635;2.0;0.0;0.0;4.0;0.0;5.0;3.0;0.0;0.0;5.0;4.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
636;3.0;3.0;0.0;3.0;2.0;5.0;4.0;0.0;0.0;5.0;0.0;0.0;3.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0
637;1.0;1.0;0.0;3.0;0.0;1.0;2.0;0.0;0.0;3.0;2.0;0.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0
638;0.0;0.0;0.0;4.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
639;2.0;2.0;0.0;11.0;1.0;5.0;5.0;0.0;1.0;8.0;7.0;0.0;2.0;2.0;1.0;3.0;1.0;1.0;0.0;0.0
640;5.0;1.0;1.0;6.0;2.0;6.0;2.0;1.0;1.0;6.0;2.0;0.0;2.0;3.0;0.0;2.0;2.0;0.0;0.0;0.0
641;12.0;5.0;0.0;27.0;6.0;12.0;10.0;1.0;0.0;17.0;11.0;2.0;12.0;10.0;4.0;8.0;3.0;0.0;0.0;0.0
642;5.0;1.0;1.0;6.0;0.0;5.0;5.0;1.0;1.0;3.0;3.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0;0.0
643;0.0;0.0;0.0;2.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
644;2.0;1.0;0.0;7.0;1.0;4.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
645;0.0;2.0;0.0;5.0;0.0;3.0;4.0;0.0;0.0;3.0;4.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0
646;4.0;4.0;1.0;26.0;2.0;13.0;10.0;2.0;1.0;18.0;11.0;2.0;6.0;9.0;2.0;2.0;1.0;0.0;0.0;0.0
647;7.0;3.0;2.0;23.0;5.0;10.0;13.0;0.0;1.0;11.0;14.0;0.0;5.0;2.0;2.0;12.0;4.0;0.0;0.0;0.0
648;7.0;4.0;0.0;21.0;10.0;12.0;22.0;0.0;3.0;13.0;10.0;2.0;10.0;3.0;1.0;11.0;3.0;0.0;0.0;2.0
649;7.0;6.0;1.0;23.0;3.0;10.0;10.0;0.0;0.0;11.0;10.0;1.0;8.0;3.0;1.0;7.0;4.0;1.0;0.0;0.0
650;5.0;1.0;0.0;2.0;0.0;3.0;3.0;0.0;0.0;2.0;2.0;0.0;3.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0
651;1.0;2.0;1.0;5.0;2.0;2.0;3.0;0.0;0.0;7.0;1.0;0.0;2.0;2.0;1.0;3.0;1.0;0.0;0.0;0.0
652;8.0;3.0;0.0;21.0;5.0;14.0;11.0;1.0;2.0;19.0;12.0;1.0;5.0;4.0;3.0;6.0;4.0;1.0;0.0;1.0
653;0.0;2.0;0.0;14.0;2.0;2.0;8.0;1.0;1.0;5.0;6.0;0.0;3.0;3.0;0.0;3.0;0.0;1.0;0.0;0.0
654;23.0;11.0;1.0;73.0;12.0;29.0;40.0;5.0;1.0;39.0;23.0;8.0;14.0;18.0;6.0;24.0;9.0;2.0;1.0;1.0
655;2.0;1.0;1.0;10.0;4.0;5.0;5.0;1.0;0.0;7.0;6.0;0.0;4.0;4.0;0.0;2.0;2.0;1.0;0.0;0.0
656;0.0;1.0;2.0;12.0;5.0;3.0;8.0;0.0;1.0;3.0;3.0;0.0;4.0;5.0;1.0;5.0;1.0;0.0;0.0;0.0
657;1.0;0.0;0.0;4.0;0.0;2.0;2.0;0.0;0.0;3.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
658;4.0;1.0;0.0;11.0;1.0;5.0;8.0;1.0;1.0;3.0;4.0;1.0;3.0;2.0;0.0;6.0;0.0;0.0;0.0;0.0
659;8.0;6.0;1.0;32.0;7.0;15.0;12.0;0.0;0.0;14.0;11.0;1.0;10.0;9.0;0.0;7.0;4.0;2.0;0.0;0.0
660;1.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0
661;1.0;0.0;0.0;5.0;0.0;2.0;1.0;0.0;0.0;4.0;2.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0
662;2.0;2.0;0.0;12.0;2.0;1.0;7.0;0.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;5.0;1.0;0.0;0.0;0.0
664;11.0;7.0;3.0;38.0;10.0;17.0;23.0;1.0;2.0;22.0;16.0;3.0;12.0;8.0;6.0;8.0;10.0;2.0;5.0;4.0
665;26.0;10.0;2.0;50.0;8.0;30.0;38.0;4.0;2.0;34.0;19.0;3.0;17.0;12.0;6.0;13.0;8.0;3.0;0.0;2.0
666;3.0;3.0;1.0;13.0;2.0;1.0;7.0;0.0;0.0;4.0;3.0;1.0;3.0;2.0;1.0;4.0;3.0;0.0;0.0;0.0
667;8.0;1.0;0.0;14.0;4.0;11.0;10.0;1.0;0.0;8.0;6.0;2.0;8.0;1.0;2.0;8.0;2.0;1.0;0.0;0.0
668;1.0;0.0;0.0;4.0;0.0;3.0;1.0;0.0;0.0;4.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
669;0.0;0.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
670;0.0;0.0;0.0;9.0;1.0;1.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;2.0;0.0;1.0;0.0;0.0
671;2.0;1.0;1.0;17.0;2.0;5.0;5.0;2.0;2.0;8.0;3.0;1.0;4.0;5.0;1.0;3.0;1.0;2.0;0.0;0.0
